ID,Gender,EthnicGroup,ParentEduc,,TestPrep,ParentMaritalStatus,PracticeSport,WklyStudyHours,MathScore,MathGrade,ReadingScore,ReadingGrade,WritingScore,WritingGrade,OverallGrade
940,female,group E,high school,,none,married,sometimes,< 5,82,B,85,B,78,C,B
941,female,group D,some college,,completed,single,regularly,10-May,100,A,98,A,100,A,A
942,male,group C,,,none,married,sometimes,,49,F,39,F,41,F,F
943,male,group E,master's degree,,none,married,regularly,> 10,78,C,58,E,58,E,D
944,male,group C,some college,,none,single,sometimes,10-May,45,F,50,F,46,F,F
945,female,group C,master's degree,,completed,married,sometimes,10-May,53,F,62,D,66,D,D
946,female,group D,high school,,none,married,sometimes,< 5,27,F,37,F,37,F,F
947,male,group C,some college,,none,married,never,10-May,66,D,52,F,49,F,F
948,female,group C,master's degree,,none,married,never,10-May,58,E,73,C,75,C,D
949,female,group B,some college,,none,married,sometimes,< 5,47,F,56,E,53,F,F
950,female,,some college,,none,married,regularly,10-May,49,F,66,D,67,D,D
951,female,group C,some high school,,completed,widowed,never,10-May,48,F,51,F,51,F,F
952,female,group C,high school,,completed,divorced,sometimes,10-May,60,D,70,C,72,C,D
954,male,group C,associate's degree,,none,married,regularly,< 5,56,E,54,F,53,F,F
955,male,group D,some high school,,none,married,sometimes,10-May,57,E,54,F,48,F,F
956,female,,high school,,none,single,sometimes,10-May,63,D,71,C,75,C,D
957,male,group D,some college,,none,married,regularly,> 10,89,B,75,C,80,B,B
958,female,group C,,,none,married,sometimes,10-May,64,D,62,D,59,E,D
959,female,group D,some high school,,none,single,sometimes,< 5,77,C,92,A,88,B,B
960,male,,some high school,,none,single,never,10-May,64,D,66,D,59,E,D
961,female,group C,bachelor's degree,,completed,,sometimes,> 10,73,C,79,C,83,B,C
962,male,group E,associate's degree,,completed,divorced,never,< 5,78,C,75,C,69,D,C
963,male,group D,some high school,,completed,divorced,sometimes,10-May,78,C,79,C,80,B,C
964,male,group C,master's degree,,none,single,regularly,10-May,66,D,69,D,62,D,D
965,female,group C,some college,,none,married,never,10-May,37,F,47,F,41,F,F
966,female,group D,high school,,none,married,sometimes,,63,D,65,D,69,D,D
967,female,,bachelor's degree,,none,single,never,< 5,55,E,52,F,54,F,F
968,female,group B,high school,,none,single,regularly,> 10,42,F,52,F,48,F,F
969,female,group B,some high school,,none,married,sometimes,10-May,46,F,66,D,60,D,F
970,male,group C,high school,,completed,,never,> 10,75,C,76,C,77,C,C
971,male,group A,associate's degree,,none,married,sometimes,< 5,85,B,85,B,85,B,B
972,male,group C,bachelor's degree,,none,married,regularly,,61,D,49,F,48,F,F
973,female,group C,associate's degree,,none,single,never,10-May,54,F,69,D,67,D,D
974,male,group B,master's degree,,none,married,sometimes,> 10,59,E,60,D,50,F,F
975,female,group B,high school,,completed,married,regularly,10-May,93,A,97,A,100,A,A
976,male,group B,some college,,,single,,> 10,82,B,69,D,68,D,C
977,male,group C,master's degree,,none,married,sometimes,> 10,50,F,44,F,46,F,F
978,male,,some college,,,single,sometimes,10-May,71,C,62,D,69,D,D
979,male,group A,some college,,completed,married,sometimes,> 10,83,B,86,B,81,B,B
980,male,group B,some college,,none,single,sometimes,< 5,84,B,74,C,78,C,C
982,female,group D,associate's degree,,completed,married,regularly,10-May,64,D,73,C,72,C,D
983,female,group B,some high school,,none,single,sometimes,> 10,62,D,56,E,62,D,D
984,female,group C,some high school,,none,married,sometimes,10-May,68,D,79,C,76,C,C
985,male,group C,associate's degree,,none,married,sometimes,,64,D,60,D,58,E,D
986,female,group D,high school,,none,divorced,regularly,10-May,75,C,82,B,82,B,C
987,female,group D,associate's degree,,none,married,sometimes,> 10,46,F,51,F,51,F,F
988,female,group B,,,none,single,never,> 10,66,D,58,E,62,D,D
989,female,group B,some college,,completed,married,sometimes,10-May,54,F,62,D,64,D,D
990,male,group D,master's degree,,none,married,regularly,< 5,67,D,58,E,66,D,D
991,female,group C,some college,,completed,divorced,regularly,< 5,50,F,53,F,58,E,F
992,male,group B,associate's degree,,completed,married,sometimes,10-May,67,D,81,B,75,C,C
993,male,group D,some college,,completed,single,sometimes,> 10,40,F,40,F,41,F,F
994,female,group B,some college,,completed,married,sometimes,> 10,72,C,80,B,80,B,C
995,male,group E,high school,,none,single,regularly,,66,D,59,E,60,D,D
996,male,group C,high school,,none,married,,< 5,69,D,61,D,57,E,D
997,female,group D,,,none,divorced,regularly,> 10,71,C,78,C,81,B,C
998,female,group D,associate's degree,,none,married,never,10-May,72,C,74,C,84,B,C
999,male,,high school,,none,single,sometimes,> 10,79,C,74,C,69,D,C
0,male,group D,some high school,,none,married,sometimes,10-May,70,C,73,C,67,D,C
1,female,group A,some high school,,none,single,never,> 10,44,F,58,E,58,E,F
3,male,group E,high school,,none,divorced,regularly,< 5,71,C,59,E,62,D,D
4,female,group E,bachelor's degree,,none,married,sometimes,10-May,78,C,100,A,92,A,A
5,male,group B,some college,,none,,sometimes,10-May,54,F,55,E,50,F,F
6,male,group D,bachelor's degree,,completed,divorced,regularly,,50,F,56,E,53,F,F
7,female,,bachelor's degree,,none,single,never,10-May,80,B,84,B,84,B,B
8,female,group C,high school,,none,married,never,10-May,36,F,52,F,46,F,F
9,female,group B,some college,,completed,married,sometimes,10-May,57,E,72,C,76,C,D
10,female,group C,high school,,none,married,regularly,10-May,92,A,90,A,87,B,B
11,female,group B,associate's degree,,completed,married,sometimes,10-May,69,D,68,D,73,C,C
12,female,group B,associate's degree,,completed,widowed,sometimes,> 10,59,E,65,D,67,D,D
13,male,group A,some high school,,none,single,sometimes,< 5,69,D,61,D,57,E,D
14,male,group E,bachelor's degree,,none,divorced,regularly,10-May,94,A,77,C,75,C,B
15,male,group C,some college,,completed,married,never,> 10,66,D,67,D,72,C,D
16,male,group D,high school,,,married,sometimes,10-May,78,C,80,B,75,C,C
17,male,group C,some high school,,none,married,never,< 5,53,F,56,E,50,F,F
18,female,group A,some college,,none,married,sometimes,10-May,48,F,44,F,45,F,F
19,male,group E,some college,,none,single,regularly,10-May,67,D,51,F,55,E,F
20,male,group B,some high school,,completed,married,regularly,10-May,51,F,41,F,42,F,F
21,female,group B,associate's degree,,none,married,regularly,10-May,65,D,64,D,70,C,D
22,male,group E,some college,,none,married,regularly,> 10,86,B,73,C,69,D,C
23,female,group D,some high school,,none,divorced,sometimes,> 10,51,F,58,E,58,E,F
24,male,group C,bachelor's degree,,none,single,sometimes,10-May,56,E,62,D,57,E,F
25,female,group D,bachelor's degree,,completed,married,sometimes,,56,E,74,C,82,B,C
26,male,group D,some college,,completed,married,regularly,10-May,66,D,61,D,67,D,D
27,male,group C,some college,,completed,single,regularly,< 5,71,C,68,D,72,C,C
28,female,group D,some high school,,completed,married,sometimes,> 10,53,F,64,D,64,D,D
29,female,group C,some high school,,completed,married,regularly,> 10,76,C,80,B,79,C,C
30,male,group D,some college,,none,married,regularly,< 5,55,E,62,D,57,E,F
31,female,group E,some college,,completed,married,sometimes,10-May,63,D,77,C,77,C,C
32,male,group B,associate's degree,,none,married,sometimes,< 5,64,D,70,C,63,D,D
33,female,,bachelor's degree,,none,married,sometimes,< 5,65,D,75,C,74,C,C
34,male,group C,some high school,,none,divorced,sometimes,10-May,69,D,56,E,56,E,D
35,male,group E,associate's degree,,none,single,never,10-May,63,D,63,D,60,D,D
36,male,group E,master's degree,,none,married,sometimes,< 5,67,D,60,D,63,D,D
37,male,group C,some high school,,completed,divorced,regularly,< 5,45,F,42,F,43,F,F
38,female,group B,some college,,none,married,sometimes,10-May,65,D,74,C,80,B,C
39,female,group D,high school,,completed,married,regularly,10-May,88,B,90,A,92,A,A
40,male,group C,high school,,none,married,sometimes,10-May,54,F,50,F,41,F,F
41,male,group D,some high school,,none,divorced,never,10-May,64,D,69,D,64,D,D
42,female,group B,associate's degree,,completed,divorced,sometimes,< 5,48,F,66,D,69,D,D
43,female,group D,some college,,none,divorced,regularly,10-May,73,C,81,B,84,B,C
44,female,,some college,,none,single,sometimes,10-May,72,C,85,B,80,B,C
45,female,group A,some high school,,none,married,sometimes,< 5,56,E,63,D,57,E,F
46,male,group D,,,completed,single,never,10-May,61,D,69,D,64,D,D
48,male,group A,some college,,none,married,never,> 10,69,D,72,C,66,D,D
49,male,group C,some high school,,,divorced,sometimes,< 5,46,F,63,D,54,F,F
50,male,group D,bachelor's degree,,none,married,regularly,10-May,77,C,66,D,66,D,D
51,female,group B,,,none,married,never,10-May,54,F,65,D,61,D,D
52,female,group B,associate's degree,,none,,sometimes,10-May,78,C,86,B,84,B,B
53,female,group B,master's degree,,,married,sometimes,10-May,59,E,78,C,77,C,C
54,male,group E,master's degree,,none,divorced,sometimes,10-May,96,A,87,B,89,B,A
56,female,group E,bachelor's degree,,none,single,never,10-May,88,B,88,B,89,B,B
57,male,group C,some high school,,completed,divorced,never,> 10,77,C,71,C,72,C,C
58,male,group C,some high school,,,single,never,> 10,39,F,39,F,39,F,F
60,female,group C,some college,,completed,single,sometimes,< 5,58,E,69,D,71,C,D
61,male,,high school,,completed,single,sometimes,10-May,63,D,62,D,60,D,D
63,male,group D,some high school,,none,single,,10-May,56,E,60,D,58,E,F
64,female,group A,high school,,none,married,sometimes,10-May,38,F,52,F,49,F,F
65,female,group C,some high school,,none,divorced,sometimes,< 5,42,F,42,F,44,F,F
66,female,group D,high school,,none,,,10-May,86,B,95,A,95,A,A
67,female,group D,,,completed,married,never,< 5,24,F,30,F,40,F,F
68,male,group E,,,none,married,sometimes,> 10,85,B,86,B,74,C,B
69,female,group D,,,completed,divorced,sometimes,10-May,77,C,89,B,94,A,B
70,male,group B,some high school,,completed,divorced,sometimes,10-May,41,F,50,F,43,F,F
71,female,group C,master's degree,,none,married,regularly,10-May,60,D,64,D,68,D,D
72,female,group C,high school,,,married,sometimes,< 5,67,D,84,B,87,B,C
73,female,group E,master's degree,,completed,married,regularly,10-May,88,B,84,B,93,A,B
74,female,group B,,,none,single,sometimes,10-May,70,C,75,C,73,C,C
75,female,group B,,,none,single,regularly,10-May,47,F,63,D,59,E,F
76,female,group B,some college,,completed,married,sometimes,< 5,57,E,61,D,64,D,D
77,male,group C,some high school,,completed,widowed,sometimes,10-May,71,C,75,C,73,C,C
78,female,group D,associate's degree,,completed,divorced,never,10-May,77,C,87,B,84,B,B
79,male,group C,some high school,,none,single,sometimes,10-May,47,F,46,F,42,F,F
80,female,group C,high school,,none,divorced,regularly,< 5,59,E,64,D,61,D,D
81,male,group B,associate's degree,,none,married,regularly,10-May,83,B,81,B,84,B,B
82,male,group B,some high school,,none,divorced,regularly,> 10,77,C,63,D,59,E,D
83,male,group E,high school,,none,married,sometimes,10-May,75,C,68,D,58,E,D
84,female,group C,some high school,,none,married,sometimes,10-May,53,F,69,D,61,D,D
85,female,group C,some high school,,none,married,regularly,< 5,76,C,79,C,82,B,C
86,male,group B,associate's degree,,none,married,sometimes,< 5,66,D,62,D,63,D,D
87,female,group D,some college,,completed,married,sometimes,< 5,53,F,66,D,65,D,D
88,female,group A,associate's degree,,none,divorced,regularly,10-May,72,C,84,B,83,B,C
89,male,,high school,,completed,married,never,< 5,86,B,81,B,73,C,B
90,male,group B,some high school,,none,divorced,never,10-May,69,D,63,D,55,E,D
91,female,group E,some high school,,none,divorced,sometimes,10-May,69,D,69,D,61,D,D
92,male,group D,master's degree,,none,married,regularly,> 10,88,B,69,D,67,D,C
93,female,group C,high school,,none,divorced,regularly,> 10,46,F,57,E,56,E,F
94,male,group B,some college,,completed,widowed,regularly,< 5,75,C,71,C,72,C,C
95,male,group E,bachelor's degree,,none,,sometimes,< 5,85,B,81,B,78,C,B
96,female,group D,associate's degree,,none,single,regularly,> 10,71,C,69,D,70,C,C
97,male,group C,some high school,,completed,divorced,sometimes,< 5,74,C,75,C,65,D,C
100,male,group D,some college,,none,single,sometimes,< 5,71,C,72,C,69,D,C
101,female,,bachelor's degree,,none,married,regularly,> 10,84,B,86,B,85,B,B
102,female,group C,some college,,completed,single,regularly,10-May,87,B,100,A,100,A,A
103,female,group C,high school,,none,single,regularly,< 5,52,F,72,C,68,D,D
104,female,group E,some college,,completed,divorced,sometimes,10-May,77,C,73,C,81,B,C
105,male,group C,associate's degree,,none,single,sometimes,< 5,74,C,63,D,63,D,D
106,female,group B,bachelor's degree,,,single,regularly,< 5,55,E,74,C,70,C,D
107,female,group E,some high school,,completed,single,regularly,10-May,41,F,59,E,53,F,F
108,male,group B,associate's degree,,completed,married,regularly,,67,D,59,E,55,E,D
109,female,group C,associate's degree,,none,married,never,> 10,70,C,80,B,78,C,C
110,female,group C,some high school,,none,married,never,< 5,49,F,61,D,58,E,F
111,male,group C,some college,,none,married,never,< 5,58,E,56,E,59,E,F
112,female,group D,some college,,none,married,regularly,< 5,55,E,63,D,68,D,D
113,female,group B,some high school,,none,single,sometimes,> 10,45,F,49,F,47,F,F
114,male,group D,some college,,none,married,sometimes,> 10,90,A,83,B,83,B,B
115,female,group D,master's degree,,none,married,sometimes,< 5,68,D,66,D,76,C,C
116,male,,some college,,none,married,regularly,10-May,67,D,61,D,59,E,D
117,female,group D,some high school,,none,divorced,regularly,10-May,62,D,61,D,71,C,D
118,male,group D,bachelor's degree,,none,married,regularly,< 5,51,F,60,D,61,D,F
119,male,group E,associate's degree,,completed,single,sometimes,> 10,88,B,83,B,88,B,B
120,female,group D,bachelor's degree,,none,divorced,regularly,10-May,76,C,91,A,92,A,B
121,male,group E,some college,,completed,married,never,10-May,71,C,65,D,73,C,D
122,male,group D,some college,,none,divorced,regularly,10-May,82,B,76,C,79,C,C
123,male,group A,associate's degree,,none,married,regularly,> 10,29,F,29,F,27,F,F
124,female,,some college,,completed,,never,< 5,45,F,56,E,58,E,F
125,male,group C,master's degree,,completed,single,sometimes,10-May,65,D,57,E,58,E,D
126,male,group E,some college,,none,single,sometimes,< 5,59,E,56,E,49,F,F
127,male,group C,some high school,,none,divorced,sometimes,> 10,82,B,71,C,68,D,C
128,male,group D,bachelor's degree,,completed,divorced,sometimes,< 5,55,E,59,E,57,E,F
129,female,group D,associate's degree,,none,married,sometimes,< 5,48,F,69,D,68,D,D
130,female,group E,high school,,none,married,sometimes,10-May,62,D,62,D,62,D,D
131,female,group C,bachelor's degree,,completed,married,sometimes,10-May,73,C,82,B,86,B,B
132,male,group D,associate's degree,,,divorced,regularly,10-May,70,C,66,D,70,C,D
133,male,group C,some high school,,none,married,sometimes,> 10,70,C,70,C,57,E,D
134,female,group B,some high school,,none,married,regularly,> 10,60,D,72,C,64,D,D
135,male,group C,bachelor's degree,,none,single,regularly,10-May,35,F,31,F,31,F,F
136,male,group D,associate's degree,,none,divorced,sometimes,10-May,73,C,57,E,63,D,D
137,female,group B,some college,,completed,married,sometimes,> 10,84,B,85,B,94,A,B
138,male,group E,some high school,,none,single,sometimes,10-May,76,C,74,C,67,D,C
139,male,group E,some college,,,married,sometimes,10-May,71,C,64,D,62,D,D
140,male,group D,some college,,none,married,regularly,< 5,85,B,87,B,89,B,B
141,female,group C,bachelor's degree,,none,divorced,regularly,< 5,41,F,44,F,47,F,F
142,male,group C,some college,,,married,sometimes,< 5,74,C,86,B,88,B,B
143,male,group E,some high school,,none,,sometimes,< 5,69,D,63,D,52,F,D
144,female,group A,associate's degree,,none,divorced,regularly,10-May,58,E,75,C,69,D,D
145,female,group D,some high school,,none,married,sometimes,> 10,85,B,90,A,88,B,B
146,female,group C,some high school,,completed,married,regularly,10-May,70,C,72,C,71,C,C
147,male,,,,none,married,sometimes,10-May,70,C,64,D,61,D,D
148,female,group B,high school,,completed,,never,10-May,64,D,82,B,84,B,C
150,female,group E,high school,,none,married,sometimes,< 5,64,D,67,D,66,D,D
151,female,group C,master's degree,,none,married,never,< 5,47,F,49,F,54,F,F
152,female,,high school,,none,married,never,> 10,58,E,57,E,59,E,F
153,male,group E,some college,,completed,married,never,< 5,79,C,75,C,65,D,C
154,male,group E,some high school,,none,single,sometimes,< 5,69,D,68,D,66,D,D
155,male,group B,master's degree,,none,married,regularly,10-May,65,D,79,C,67,D,C
156,male,group D,some high school,,completed,divorced,never,10-May,56,E,68,D,70,C,D
